2130|Come on, uncle!|Come on, uncle!
2131|The State of Kerala heartily welcomes Princess Indumathi and all of you from Dholakpur. Daddy has sent some gifts for you my lord.|The State of Kerala heartily welcomes Princess Indumathi and all of you from Dholakpur. Daddy has sent some gifts for you my lord.
2132|And he has also conveyed his best wishes.|And he has also conveyed his best wishes.
2133|We told all of us that you celebrate your festival with lots of power pomp and show. Yes. People are usually full of enthusiasm during the festival. There is joy and happiness all around.|We told all of us that you celebrate your festival with lots of power pomp and show. Yes. People are usually full of enthusiasm during the festival. There is joy and happiness all around.
2134|Yay! Yay! Yay! Yay! Yay! Yay! Yay! Hurr! Hurr! Hurr! Hurr! The Snake Boat Race is about to begin. The winning team will be felicitated by our multiple time ex-winner, Guru Mathai! Yay! Yay! Yay! Yay! Huh? Guru Mathai is already here.|Yay! Yay! Yay! Yay! Yay! Yay! Yay! Hurr! Hurr! Hurr! Hurr! The Snake Boat Race is about to begin. The winning team will be felicitated by our multiple time ex-winner, Guru Mathai! Yay! Yay! Yay! Yay! Huh? Guru Mathai is already here.
2135||
2136|I'll see you next time.|I'll see you next time.
2137|Mmm.|Mmm.
2138|anchor|anchor
2139|Yay!|Yay!
2140|...|...
2141|Hey you go! Hey you go! Hey you go!|Hey you go! Hey you go! Hey you go!
2142|hum Yessir!|hum Yessir!
2143|Yay! Yay! In a very unique style, winning this race is the team with a very unique name, Ladoo Team!|Yay! Yay! In a very unique style, winning this race is the team with a very unique name, Ladoo Team!
2144|I really loved your great enthusiasm. Guruji, this race was just an excuse to meet up with you. We want to be trained in Kalari Payat to buy you. I like your earnestness. My Kalari is open for you all.|I really loved your great enthusiasm. Guruji, this race was just an excuse to meet up with you. We want to be trained in Kalari Payat to buy you. I like your earnestness. My Kalari is open for you all.
2145|Yes, made of glass, my helper in the kitchen can do so many jobs. Oh, can he even scream like Kalya? Oh no, what's this? The robot is out of control. Hey, Dholo, why are you making him chase me? Oh no! We were just trying to make an omelette for you, boss. This way I'll become an omelette myself. Help me! Help me, someone! Help me! Why you both are too… Nandh big, we had only pressed a few buttons. Thank goodness, you did not press all the buttons. Is the remote not working properly, Professor Dhoon Kethu? No, Bhim, this will not stop now. But we have to stop it or Kalya will be in danger.|Yes, made of glass, my helper in the kitchen can do so many jobs. Oh, can he even scream like Kalya? Oh no, what's this? The robot is out of control. Hey, Dholo, why are you making him chase me? Oh no! We were just trying to make an omelette for you, boss. This way I'll become an omelette myself. Help me! Help me, someone! Help me! Why you both are too… Nandh big, we had only pressed a few buttons. Thank goodness, you did not press all the buttons. Is the remote not working properly, Professor Dhoon Kethu? No, Bhim, this will not stop now. But we have to stop it or Kalya will be in danger.
2146|education.|education.
2147|No?|No?
2148|Bheem! I'm sorry professor, I only wanted to stop the robot from hurting Kalya, not break it. I know Bheem, it's good that this glass is of a different kind, and I can fix it. I just need to collect all the pieces. Wow! Look at this Bheem, it's like a pretty little rainbow. Remember, Uncle was telling us a story yesterday, about how the rainbow got made. Which story? The story of a very powerful dragon, who made a rainbow in the sky, so that he could defeat the cruel Hizak. Really? And I thought a rainbow is formed, when rays of the sun fall on water droplets, and turn direction, and that's when we see the seven colors. This is something that went over our heads. As if you both understand everything that you're told. If we did, we would not have been with you. What did you say? I'll show you what. Actually, now is the right weather for the rainbow to be seen, but for that, it has to rain to her.|Bheem! I'm sorry professor, I only wanted to stop the robot from hurting Kalya, not break it. I know Bheem, it's good that this glass is of a different kind, and I can fix it. I just need to collect all the pieces. Wow! Look at this Bheem, it's like a pretty little rainbow. Remember, Uncle was telling us a story yesterday, about how the rainbow got made. Which story? The story of a very powerful dragon, who made a rainbow in the sky, so that he could defeat the cruel Hizak. Really? And I thought a rainbow is formed, when rays of the sun fall on water droplets, and turn direction, and that's when we see the seven colors. This is something that went over our heads. As if you both understand everything that you're told. If we did, we would not have been with you. What did you say? I'll show you what. Actually, now is the right weather for the rainbow to be seen, but for that, it has to rain to her.
2149|Sam, I've woken up. Now you go and take...|Sam, I've woken up. Now you go and take...
2150|No! Sam! What happened? Sam is nowhere to be seen. We don't even know the way to Sam's town. Yes, we know.|No! Sam! What happened? Sam is nowhere to be seen. We don't even know the way to Sam's town. Yes, we know.
2151|you|you
2152|shadows... unseen... unknown shadows... shadows of... Stanson Samurai Sam, where is he? We can deliver the message to him. Actually, Sam had gone to fetch us, but just a little while before reaching here, he went off somewhere. Then we must return to the palace and tell His Majesty that... We are in fact very good friends of Sam, and we came here to help Sam out. Well, can we go to the palace along with you? Oh yes, why not?|shadows... unseen... unknown shadows... shadows of... Stanson Samurai Sam, where is he? We can deliver the message to him. Actually, Sam had gone to fetch us, but just a little while before reaching here, he went off somewhere. Then we must return to the palace and tell His Majesty that... We are in fact very good friends of Sam, and we came here to help Sam out. Well, can we go to the palace along with you? Oh yes, why not?
2153|Did you manage to deliver my message to Master Yasusan? What did he have to say? My Lord, we did go to Master Yasusan's house, but the condition of his health is really very unstable. And his grandson Samura Sam? My Lord, well… Sam was with us, your majesty. Who are you? I'm Bhim from Dholakpur, your majesty. And these are all my friends. I did. There would be hardly anyone who has not heard about you. Your king is really very lucky that he has such a brave and courteous little warrior in his kendam. I don't know what transpired last night that he suddenly vanished like this. Just like the other brave heart samurais of ours. And here the enemy army has already reached our borders. As of now, you and your friends will stay at this palace as my guests. Thanks, my Lord. Whole of Japan bow their head in front of my royal crown. Except this adamant Iga province. But very soon, this province and its arrogant citizens will be forced to kneel down in front of me, Emperor Hidou Ishin. Long live the Emperor! In accordance to your orders, all the mountainous roads leading in and out of the Iga province have been blocked, my Lord.|Did you manage to deliver my message to Master Yasusan? What did he have to say? My Lord, we did go to Master Yasusan's house, but the condition of his health is really very unstable. And his grandson Samura Sam? My Lord, well… Sam was with us, your majesty. Who are you? I'm Bhim from Dholakpur, your majesty. And these are all my friends. I did. There would be hardly anyone who has not heard about you. Your king is really very lucky that he has such a brave and courteous little warrior in his kendam. I don't know what transpired last night that he suddenly vanished like this. Just like the other brave heart samurais of ours. And here the enemy army has already reached our borders. As of now, you and your friends will stay at this palace as my guests. Thanks, my Lord. Whole of Japan bow their head in front of my royal crown. Except this adamant Iga province. But very soon, this province and its arrogant citizens will be forced to kneel down in front of me, Emperor Hidou Ishin. Long live the Emperor! In accordance to your orders, all the mountainous roads leading in and out of the Iga province have been blocked, my Lord.
2154|All of you can return to your tents, and nobody should step in here until I summon.|All of you can return to your tents, and nobody should step in here until I summon.
2155|I know that you and your squad want to keep yourselves a guarded secret, but there is a limit to everything. But it is due to this secret knowledge of ours that your empire has grown so large overnight. No one in this country has the power of stopping Emperor Hidou Ishin. That's because we shinobis have taken care of all samurai warriors. Alright, agreed. Tell me now.|I know that you and your squad want to keep yourselves a guarded secret, but there is a limit to everything. But it is due to this secret knowledge of ours that your empire has grown so large overnight. No one in this country has the power of stopping Emperor Hidou Ishin. That's because we shinobis have taken care of all samurai warriors. Alright, agreed. Tell me now.
2156|Prisoners transformed transformed to the extent that they are not aware tomorrow they are going to attack and finish their own folks and friends. Wow.|Prisoners transformed transformed to the extent that they are not aware tomorrow they are going to attack and finish their own folks and friends. Wow.
2157|That's superb! And that special gift of ours, which we had planned for the King of Ega. How about that? Must have reached his palace by now.|That's superb! And that special gift of ours, which we had planned for the King of Ega. How about that? Must have reached his palace by now.
2158|Huh? Don't! His majesty, he's in danger!|Huh? Don't! His majesty, he's in danger!
2159|My lord, watch out!|My lord, watch out!
2160|Guards.|Guards.
2161|Mm. Mm. Mm.|Mm. Mm. Mm.
2162|E represents the whole world,|E represents the whole world,
2163|Tomorrow's dawn will usher in a new rain in Iga. Hey, I think I know this voice. And to do that?|Tomorrow's dawn will usher in a new rain in Iga. Hey, I think I know this voice. And to do that?
2164|Sam? Hey!|Sam? Hey!
2165|My Lord! Attack us, Ma'am! From our Shinobi Squad! Call for the Royal Doctor right now and get His Majesty treated! Bhim, was His Majesty also attacked? Bhim, had you not been here today, then what would have happened to our Lord? I just can't imagine!|My Lord! Attack us, Ma'am! From our Shinobi Squad! Call for the Royal Doctor right now and get His Majesty treated! Bhim, was His Majesty also attacked? Bhim, had you not been here today, then what would have happened to our Lord? I just can't imagine!
2166|Your Highness, the army is waiting for your orders to launch the attack!|Your Highness, the army is waiting for your orders to launch the attack!
2167|Get my horse ready now.|Get my horse ready now.
2168|It's time to head for an attack.|It's time to head for an attack.
2169|Huh?|Huh?
2170|Mmm.|Mmm.
2171|Mwah.|Mwah.
2172|Mmm.|Mmm.
2173|Evil Emperor Hidoeshin has launched his attack on our kingdom.|Evil Emperor Hidoeshin has launched his attack on our kingdom.
2174|injured and we have very few soldiers but we are not going to let this scare us right? We will fight, show our might! This is my chance to prove that I am better than anyone.|injured and we have very few soldiers but we are not going to let this scare us right? We will fight, show our might! This is my chance to prove that I am better than anyone.
2175|Commander sir what?|Commander sir what?
2176|Yeah, yeah, yeah, yeah.|Yeah, yeah, yeah, yeah.
2177|Ah, ah, ah, ah, ah, ah.|Ah, ah, ah, ah, ah, ah.
2178|By the time the sun sets today, no one would be praising Bhim at all. Instead, they'll be singing in praise of Kalia's bravery. Hey boss!|By the time the sun sets today, no one would be praising Bhim at all. Instead, they'll be singing in praise of Kalia's bravery. Hey boss!
2179|Will you both get down or shall I change the shape of your faces? Even if you don't change the shape, this show will do the needful boss.|Will you both get down or shall I change the shape of your faces? Even if you don't change the shape, this show will do the needful boss.
2180|Uh...This army looks like a huge ocean, guys. And we will surely drown in this ocean. My dear Iga soldiers, I know the conditions don't look favorable for our army. But we are not going to give up our fight till our last breath. Attack!|Uh...This army looks like a huge ocean, guys. And we will surely drown in this ocean. My dear Iga soldiers, I know the conditions don't look favorable for our army. But we are not going to give up our fight till our last breath. Attack!
2181|Sigh|Sigh
2182|How I wish some angel could drop in and help us. All eager soldiers to surge ahead now.|How I wish some angel could drop in and help us. All eager soldiers to surge ahead now.
2183|Hey yeah", he Guide function humor.|Hey yeah", he Guide function humor.
2184|HUH!|HUH!
2185|There!|There!
2186|Rawr! Meow! Hah! Ah! Ah! Ah! Ah! Ah!|Rawr! Meow! Hah! Ah! Ah! Ah! Ah! Ah!
2187|Bye.|Bye.
2188|Huh?|Huh?
2189|Uh!|Uh!
2190|Ahhh! Ahhh! Ahhh! Ahhh! Ahhh!|Ahhh! Ahhh! Ahhh! Ahhh! Ahhh!
2191|Hmm? Where did they come from?|Hmm? Where did they come from?
2192|The King of Eegah is going through such a bad time that he is forced to make a kid the head of his army?|The King of Eegah is going through such a bad time that he is forced to make a kid the head of his army?
2193|It's you whose bad times have begun, Sido Ishen! A puny little boy? And he's trying to challenge me?|It's you whose bad times have begun, Sido Ishen! A puny little boy? And he's trying to challenge me?
2194|HUH?! HEHHH|HUH?! HEHHH
2195|a little bitanotherwatch|a little bitanotherwatch
2196|R- Allies|R- Allies
2197|Mmm|Mmm
2198|uh you|uh you
2199|Uh-oh.|Uh-oh.
2200|able to believe it was the.""|able to believe it was the.""
2201|L|L
2202|Look, Raji Jagoo! With the Emperor getting injured, his entire army has lost its self-confidence! Yes, Chutki!|Look, Raji Jagoo! With the Emperor getting injured, his entire army has lost its self-confidence! Yes, Chutki!
2203|Don't feel bad, Kalia. I know very well that you are disappointed, but we must not lose hope easily. There is still one door left. Well done, Bhim! I salute your bravery and generosity. You fight to achieve your target, but without putting your friends in danger. You are a true hero. That door is somewhere up in the sky. To reach that door, you will need this. A magic costume! Magic costume? A magic costume that can make you fly. When you wear this, you can fly anywhere up in the sky, Bhim!|Don't feel bad, Kalia. I know very well that you are disappointed, but we must not lose hope easily. There is still one door left. Well done, Bhim! I salute your bravery and generosity. You fight to achieve your target, but without putting your friends in danger. You are a true hero. That door is somewhere up in the sky. To reach that door, you will need this. A magic costume! Magic costume? A magic costume that can make you fly. When you wear this, you can fly anywhere up in the sky, Bhim!
2204|Huh? Huh? Huh? Huh? Huh? Huh? Huh? Now you have to go and find that door quickly! And release Sky Dragon! This his-her has created so much of a nuisance for us!|Huh? Huh? Huh? Huh? Huh? Huh? Huh? Now you have to go and find that door quickly! And release Sky Dragon! This his-her has created so much of a nuisance for us!
2205|So what do you think of our aeroplane? Too good for class! Come on, hop in fast! Grandfather has told us where we won't find the third door.|So what do you think of our aeroplane? Too good for class! Come on, hop in fast! Grandfather has told us where we won't find the third door.
2206|You... You put on red!|You... You put on red!
2207|Eugh! Eugh! Eugh! Stop!|Eugh! Eugh! Eugh! Stop!
2208|You know what I mean?|You know what I mean?
2209|Whoa!|Whoa!
2210|Whoa!|Whoa!
2211|Ugh! Ugh!|Ugh! Ugh!
2212|You have faced many challenges till now, team. Heh. What I will prove to be your most difficult challenge. Remember that. Huh?|You have faced many challenges till now, team. Heh. What I will prove to be your most difficult challenge. Remember that. Huh?
2213|YEAH!|YEAH!
2214|Yeah?|Yeah?
2215||
2216|Yes!|Yes!
2217|This is your end!|This is your end!
2218|here|here
2219|Yes.|Yes.
2220|Hmmm? Ahhh!|Hmmm? Ahhh!
2221|Ugh!|Ugh!
2222|Whoops.|Whoops.
2223|Whoo drivers|Whoo drivers
2224|Ah! Oh.|Ah! Oh.
2225|Please.|Please.
2226|Defeating Hazzard is going to be very difficult. There is no limit to his power. But I'm sure King will still defeat him.|Defeating Hazzard is going to be very difficult. There is no limit to his power. But I'm sure King will still defeat him.
2227||
2228|you|you
2229|Yay! Team! Huh?|Yay! Team! Huh?
2230|Yeah.|Yeah.
2231|Good bye, Neem! Don't be scared! I will take care of all your friends, just like I took care of you!|Good bye, Neem! Don't be scared! I will take care of all your friends, just like I took care of you!
2232|Thanks for watching!|Thanks for watching!
2233|Hmm?|Hmm?
2234|Gentzag|Gentzag
2235|AlAutRo|AlAutRo
2236|How do I use this? With the magic of your goodness, team! Come on, show him your strength!|How do I use this? With the magic of your goodness, team! Come on, show him your strength!
2237|Huh? Hmm! Huh?|Huh? Hmm! Huh?
2238|huh huh|huh huh
2239|Attacks.|Attacks.
2240|Yay! Thank you so much!|Yay! Thank you so much!
2241|I cello|I cello
2242||
2243|you|you
2244|Thanks for watching!|Thanks for watching!
2245|you|you
3001|The State of Kerala heartily welcomes Princess Indumathi and all of you from Dholakpur. Daddy has sent some gifts for you my lord.|The State of Kerala heartily welcomes Princess Indumathi and all of you from Dholakpur. Daddy has sent some gifts for you my lord.
3002|And he has also conveyed his best wishes.|And he has also conveyed his best wishes.
3003|We told all of us that you celebrate your festival with lots of power, pomp and show. Yes. People are usually full of enthusiasm during the festival. There is joy and happiness all around.|We told all of us that you celebrate your festival with lots of power, pomp and show. Yes. People are usually full of enthusiasm during the festival. There is joy and happiness all around.
3004|Yay! Yay! Yay! Yay! Yay! Yay! Hurry up! Hurry up! Hurry up! Hurry up! Hurry up! Hurry up! Hurry up! Hurry up! Hurry up! Hurry up! The Snake Boat Race is about to begin. The winning team will be felicitated by our multiple time ex-winner Guru Mathai. Yay! Yay! Yay! Yay! Yay! Guru Mathai is already here.|Yay! Yay! Yay! Yay! Yay! Yay! Hurry up! Hurry up! Hurry up! Hurry up! Hurry up! Hurry up! Hurry up! Hurry up! Hurry up! Hurry up! The Snake Boat Race is about to begin. The winning team will be felicitated by our multiple time ex-winner Guru Mathai. Yay! Yay! Yay! Yay! Yay! Guru Mathai is already here.
3005|Thanks for watching!|Thanks for watching!
3006|Hi, Bill.|Hi, Bill.
3007|Mmm.|Mmm.
3008|Thank you, thank you, thank you! Hee-yah! Hee-yah! Hee-yah! Brrr! Brrr! Brrr! Brrr!|Thank you, thank you, thank you! Hee-yah! Hee-yah! Hee-yah! Brrr! Brrr! Brrr! Brrr!
3009|Yay!|Yay!
3010||
3011|AshmBrain|AshmBrain
3012|Hey, yo! Hey, yo! Hey, yo! Hurr! Hurr! Hurr! Hurr!|Hey, yo! Hey, yo! Hey, yo! Hurr! Hurr! Hurr! Hurr!
3013|Hee, hee!|Hee, hee!
3014|Yay! Yay! In a very unique style, winning this race is the team with a very unique name, Ladoo Team!|Yay! Yay! In a very unique style, winning this race is the team with a very unique name, Ladoo Team!
3015|I really loved your great enthusiasm. Guruji, this race was just an excuse to meet up with you. We want to be trained in Kalari Payat to buy you. I like your earnestness. My Kalari is open for you all.|I really loved your great enthusiasm. Guruji, this race was just an excuse to meet up with you. We want to be trained in Kalari Payat to buy you. I like your earnestness. My Kalari is open for you all.
3016|Yes, made of glass. My helper in the kitchen can do so many jobs. Oh, can he even scream like Kalya? Oh no, what's this? The robot is out of control. Hey, Dholo, why are you making him chase me? Oh no! We were just trying to make an omelette for you, boss. This way I'll become an omelette myself. Help me! Help me, number! Help me! What were you both up to? Nandh big, we had only pressed a few buttons. Thank goodness! You did not press all the buttons! Is the remote not working properly, Professor Dhunketu? No, Bhim, this will not stop now. But we have to stop it or Kalya will be in danger.|Yes, made of glass. My helper in the kitchen can do so many jobs. Oh, can he even scream like Kalya? Oh no, what's this? The robot is out of control. Hey, Dholo, why are you making him chase me? Oh no! We were just trying to make an omelette for you, boss. This way I'll become an omelette myself. Help me! Help me, number! Help me! What were you both up to? Nandh big, we had only pressed a few buttons. Thank goodness! You did not press all the buttons! Is the remote not working properly, Professor Dhunketu? No, Bhim, this will not stop now. But we have to stop it or Kalya will be in danger.
3017|Wha.. Whaaaa Ahhh Access wouldn't help me! Every now and again she's argentrill|Wha.. Whaaaa Ahhh Access wouldn't help me! Every now and again she's argentrill
3018|Bhaami.. I'm sorry professor, I only wanted to stop the robot from hurting Kaliya, not break it. I know Bhim, it's good that this glass is of a different kind, and I can fix it. I just need to collect all the pieces. Wow, look at this Bhim, it's like a pretty little rainbow. Remember, Uncle was telling us a story yesterday, about how the rainbow got made. Which story? The story of a very powerful dragon, who made a rainbow in the sky, so that he could defeat the cruel Hazzak. Really? And I thought a rainbow is formed, when rays of the sun fall on water droplets, and turn direction, and that's when we see the seven colors. This is something that went over our heads. As if you both understand everything that you're told. If we did, we would not have been with you. What did you say? I'll show you about. Actually, now's the right weather for the rainbow to be seen, but for that, it has to rain too.|Bhaami.. I'm sorry professor, I only wanted to stop the robot from hurting Kaliya, not break it. I know Bhim, it's good that this glass is of a different kind, and I can fix it. I just need to collect all the pieces. Wow, look at this Bhim, it's like a pretty little rainbow. Remember, Uncle was telling us a story yesterday, about how the rainbow got made. Which story? The story of a very powerful dragon, who made a rainbow in the sky, so that he could defeat the cruel Hazzak. Really? And I thought a rainbow is formed, when rays of the sun fall on water droplets, and turn direction, and that's when we see the seven colors. This is something that went over our heads. As if you both understand everything that you're told. If we did, we would not have been with you. What did you say? I'll show you about. Actually, now's the right weather for the rainbow to be seen, but for that, it has to rain too.
3019|Sam, I've woken up. Now you go and take...|Sam, I've woken up. Now you go and take...
3020|No! Sam! What happened? Sam is nowhere to be seen. We don't even know the way to Sam's town. Yes, we know.|No! Sam! What happened? Sam is nowhere to be seen. We don't even know the way to Sam's town. Yes, we know.
3021|you|you
3022|The shadows...|The shadows...
3023|Unseen unknown shadows... ...s-s-s-s-sadows of Sh-sh-shinomis... S-S-S-S-Samurai Sam! Where is he? We can deliver the message to him. Uh... Actually, Sam had gone to fetch us. But just a little while before reaching here, he went off somewhere. Then we must return to the palace and tell His Majesty that... We are in fact very good friends of Sam. And we came here to help Sam out. Well, can we go to the palace along with you? Oh yes, why not?|Unseen unknown shadows... ...s-s-s-s-sadows of Sh-sh-shinomis... S-S-S-S-Samurai Sam! Where is he? We can deliver the message to him. Uh... Actually, Sam had gone to fetch us. But just a little while before reaching here, he went off somewhere. Then we must return to the palace and tell His Majesty that... We are in fact very good friends of Sam. And we came here to help Sam out. Well, can we go to the palace along with you? Oh yes, why not?
3024|Did you manage to deliver my message to Master Yasusand? What did he have to say? My Lord, we did go to Master Yasusand's house, but the condition of his health is really very unstable. And his grandson Samura Sam? My Lord, well… Sam was with us, your majesty. And who are you? I'm Bhim from Dholakpur, your majesty. And these are all my friends. Good! There would be hardly anyone who has not heard about you. Your king is really very lucky that he has such a brave and courteous little warrior in his kendam. I don't know what transpired last night that he suddenly vanished like this. Just like the other brave heart samurais of ours. And here the enemy army has already reached our borders. As of now, you and your friends will stay at this palace as my guests. Thanks, my Lord. Whole of Japan bow their head in front of my royal crown. Except this adamant Iga province. But very soon, this province and its arrogant citizens will be forced to kneel down in front of me, Emperor Hidou Ishin. Long live the Emperor! In accordance to your orders, all the mountainous roads leading in and out of the Iga province have been blocked, my Lord.|Did you manage to deliver my message to Master Yasusand? What did he have to say? My Lord, we did go to Master Yasusand's house, but the condition of his health is really very unstable. And his grandson Samura Sam? My Lord, well… Sam was with us, your majesty. And who are you? I'm Bhim from Dholakpur, your majesty. And these are all my friends. Good! There would be hardly anyone who has not heard about you. Your king is really very lucky that he has such a brave and courteous little warrior in his kendam. I don't know what transpired last night that he suddenly vanished like this. Just like the other brave heart samurais of ours. And here the enemy army has already reached our borders. As of now, you and your friends will stay at this palace as my guests. Thanks, my Lord. Whole of Japan bow their head in front of my royal crown. Except this adamant Iga province. But very soon, this province and its arrogant citizens will be forced to kneel down in front of me, Emperor Hidou Ishin. Long live the Emperor! In accordance to your orders, all the mountainous roads leading in and out of the Iga province have been blocked, my Lord.
3025|All of you can return to your tents, and nobody should step in here until I summon.|All of you can return to your tents, and nobody should step in here until I summon.
3026|I know that you and your squad want to keep yourselves a guarded secret, but there is a limit to everything. But it is due to this secret knowledge of ours that your empire has grown so large overnight. No one in this country has the power of stopping Emperor Hidou Ishin. That's because we shinobis have taken care of all samurai warriors. Alright, agreed. Tell me now.|I know that you and your squad want to keep yourselves a guarded secret, but there is a limit to everything. But it is due to this secret knowledge of ours that your empire has grown so large overnight. No one in this country has the power of stopping Emperor Hidou Ishin. That's because we shinobis have taken care of all samurai warriors. Alright, agreed. Tell me now.
3027|Prisoners transformed transformed to the extent that they are not aware tomorrow they are going to attack and finish their own folks and friends. Wow.|Prisoners transformed transformed to the extent that they are not aware tomorrow they are going to attack and finish their own folks and friends. Wow.
3028|That's superb! And that special gift of ours, which we had planned for the King of Ega. How about that? Must have reached his palace by now.|That's superb! And that special gift of ours, which we had planned for the King of Ega. How about that? Must have reached his palace by now.
3029|Oh, his majesty, he's in danger!|Oh, his majesty, he's in danger!
3030|My lord, watch out!|My lord, watch out!
3031|Guards.|Guards.
3032|Rockstar!|Rockstar!
3033|Tomorrow's dawn will usher in a new rain in Iga. Hey, I think I know this voice. And to do that? Hmph! Ahh! Ahh! Ahh! Ahh! Ahh! Ahh! Ahh! Ahh! Ahh! Ahh! Ahh! Ahh! Ahh! Ahh! Ahh! Ahh! Ahh! Ahh! Ahh! Ahh! Ahh! Ahh!|Tomorrow's dawn will usher in a new rain in Iga. Hey, I think I know this voice. And to do that? Hmph! Ahh! Ahh! Ahh! Ahh! Ahh! Ahh! Ahh! Ahh! Ahh! Ahh! Ahh! Ahh! Ahh! Ahh! Ahh! Ahh! Ahh! Ahh! Ahh! Ahh! Ahh! Ahh!
3034|Sam? Hey!|Sam? Hey!
3035|My Lord! Attack us, Ma'am! From our Shinobi Squad! Call for the Royal Doctor right now, and get His Majesty treated! Bhim, was His Majesty also attacked? Bhim, had you not been here today, then what would have happened to our Lord? I just can't imagine!|My Lord! Attack us, Ma'am! From our Shinobi Squad! Call for the Royal Doctor right now, and get His Majesty treated! Bhim, was His Majesty also attacked? Bhim, had you not been here today, then what would have happened to our Lord? I just can't imagine!
3036|Your Highness, the army is waiting for your orders to launch the attack!|Your Highness, the army is waiting for your orders to launch the attack!
3037|Get my horse ready now!|Get my horse ready now!
3038|It's time to head for an attack.|It's time to head for an attack.
3039|Ooh.|Ooh.
3040|Huh?|Huh?
3041|Mmm.|Mmm.
3042|Evil Emperor Hidoeshin has launched his attack on our kingdom.|Evil Emperor Hidoeshin has launched his attack on our kingdom.
3043|injured and we have very few soldiers but we are not going to let this scare us right? We will fight show all might! This is my chance to prove that I am better than anyone!|injured and we have very few soldiers but we are not going to let this scare us right? We will fight show all might! This is my chance to prove that I am better than anyone!
3044|Commander sir what?|Commander sir what?
3045|Yeah, yeah, yeah, yeah.|Yeah, yeah, yeah, yeah.
3046|Oh, oh, oh, oh, oh, oh, oh.|Oh, oh, oh, oh, oh, oh, oh.
3047|By the time the sun sets today, no one would be praising Bhim at all. Instead, they'll be singing in praise of Kalia's bravery. Hey boss!|By the time the sun sets today, no one would be praising Bhim at all. Instead, they'll be singing in praise of Kalia's bravery. Hey boss!
3048|Will you both get down or shall I change the shape of your faces? Even if you don't change the shape, this show will do the needful boss.|Will you both get down or shall I change the shape of your faces? Even if you don't change the shape, this show will do the needful boss.
3049|Uh...This army looks like a huge ocean, guys. And we will surely drown in this ocean. My dear Iga soldiers, I know the conditions don't look favorable for our army. But we are not going to give up our fight till our last breath. Attack!|Uh...This army looks like a huge ocean, guys. And we will surely drown in this ocean. My dear Iga soldiers, I know the conditions don't look favorable for our army. But we are not going to give up our fight till our last breath. Attack!
3050|Sigh|Sigh
3051|How I wish some angel could drop in and help us. All eager soldiers to surge ahead now!|How I wish some angel could drop in and help us. All eager soldiers to surge ahead now!
3052|WOOOO…|WOOOO…
3053|AHHH|AHHH
3054|Ugh!|Ugh!
3055|Ah! Meow! Ha! Ah! Ah! Ha!|Ah! Meow! Ha! Ah! Ah! Ha!
3056|Uh-oh.|Uh-oh.
3057|Huh?|Huh?
3058|Huh?|Huh?
3059|Eeeh! Aaaagh! Aaaagh! Aaaagh!|Eeeh! Aaaagh! Aaaagh! Aaaagh!
3060|Hmm? Where did they come from?|Hmm? Where did they come from?
3061|The King of Eiga is going through such a bad time that he is forced to make a kid the head of his army?|The King of Eiga is going through such a bad time that he is forced to make a kid the head of his army?
3062|It's you whose bad times have begun, Sido Ishen! A puny little boy? And he's trying to challenge me?|It's you whose bad times have begun, Sido Ishen! A puny little boy? And he's trying to challenge me?
3063|AloNw horsepower|AloNw horsepower
3064|Ugh! Hah! Ugh!|Ugh! Hah! Ugh!
3065|Eh! Eh! Eh Brit! U Webb E|Eh! Eh! Eh Brit! U Webb E
3066|Huh? Oh! Huh? Oh!|Huh? Oh! Huh? Oh!
3067|Hmm|Hmm
3068|Ahhh! Laughter|Ahhh! Laughter
3069|Uh oh.|Uh oh.
3070|Wuh, uh, uh, uh! Aaaargh! Aaaargh!|Wuh, uh, uh, uh! Aaaargh! Aaaargh!
3071|T|T
3072|Look, Raji Jagoo! With the Emperor getting injured, his entire army has lost its self-confidence! Yes, Chutki!|Look, Raji Jagoo! With the Emperor getting injured, his entire army has lost its self-confidence! Yes, Chutki!
3073|Don't feel bad, Kalia.|Don't feel bad, Kalia.
3074|I know very well that you are disappointed, but we must not lose hope easily. There is still one door left. Well done, Bhim! I salute your bravery and generosity. You fight to achieve your target, but without putting your friends in danger. You are a true hero. That door rests somewhere up in the sky. To reach that door, you will need this. A magic costume. A magic costume? A magic costume that can make you fly. Then you wear this, you can fly anywhere up in the sky, Bhim!|I know very well that you are disappointed, but we must not lose hope easily. There is still one door left. Well done, Bhim! I salute your bravery and generosity. You fight to achieve your target, but without putting your friends in danger. You are a true hero. That door rests somewhere up in the sky. To reach that door, you will need this. A magic costume. A magic costume? A magic costume that can make you fly. Then you wear this, you can fly anywhere up in the sky, Bhim!
3075|Huh? Huh? Huh? Huh? Huh? Huh? Huh? Now you have to go and find that door quickly! And release Sky Dragon! This his-her has created so much of a nuisance for us!|Huh? Huh? Huh? Huh? Huh? Huh? Huh? Now you have to go and find that door quickly! And release Sky Dragon! This his-her has created so much of a nuisance for us!
3076|So what do you think of our aeroplane? Too good for class! Come on, hop in fast! Grandfather has told us where we would find the third door.|So what do you think of our aeroplane? Too good for class! Come on, hop in fast! Grandfather has told us where we would find the third door.
